Country Name,Region Name,Main Grouping,Indicator - Topic,Indicator - Topic description,Indicator Name,Indicator - Unit,Scale,Indicator - Source,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Senegal,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 1 (% of population),% of population,,AIKP Database,0,,,,,,0.12099,,,,,3.98822,,,,2.89389,,,,1.96619,,7.2248,NULL,NULL,NULL,9.782383,NULL,,
Senegal,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 2 (% of population),% of population,,AIKP Database,0.20931,,,,,,1.13052,,,,,12.4657,,,,9.17979,,,,16.34097,,19.0713,NULL,NULL,NULL,24.35068,NULL,,
Senegal,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 3 (% of population),% of population,,AIKP Database,3.48331,,,,,,9.21583,,,,,45.8186,,,,37.335,,,,58.09197,,48.6259,NULL,NULL,NULL,61.36401,NULL,,
Senegal,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 4 (% of population),% of population,,AIKP Database,36.1218,,,,,,52.4081,,,,,75.9485,,,,85.10834,,,,92.93725,,90.8448,NULL,NULL,NULL,96.25802,NULL,,
Senegal,West Africa,Electricity,Access,Electricity access,Population access to electricity-Quintile 5 (% of population),% of population,,AIKP Database,86.8625,,,,,,98.3977,,,,,94.1312,,,,97.44567,,,,98.08187,,99.2091,NULL,NULL,NULL,99.05975,NULL,,
Senegal,West Africa,Electricity,Access,Electricity access,Population access to electricity-Rural (% of population),% of population,,Tracking SDG7/WBG,8.878072,10.29184,11.70422,2.2,14.50952,15.89357,17.25855,6,19.91537,7.8,10.14,23.66596,9.587436,26.05074,8,15.8,20.7,30.71931,31.90522,26.4,34.30917,26.6,36.7281,27.5,32.7,31.8,38.3,43.49287,
Senegal,West Africa,Electricity,Access,Electricity access,Population access to electricity-Urban (% of population),% of population,,Tracking SDG7/WBG,50.65818,52.20805,53.75774,58.6,56.853,58.39651,59.9359,68.9,62.99818,72.8,25.36423,67.54005,74.16916,70.55063,72.05904,80.4,83.6,76.63055,78.17844,83.4,81.30991,87.8,84.4771,87.8,85,86.9,87.7,90,
Senegal,West Africa,Electricity,Access,Electricity access,Population without access to electricity-National (millions of people),Millions of people,,Tracking SDG7/WBG,5.65685,5.713118,5.766614,6.121406,5.854244,5.883559,5.902322,6.235246,5.91737,6.15412,3.730531,5.935717,6.570816,5.954553,6.924157,5.95192,5.789938,5.962812,5.953132,5.836176,5.921111,5.785896,5.871188,6.071738,5.672983,5.915913,5.471123,,
Senegal,West Africa,Electricity,Access,Electricity access,Population without access to electricity-Rural (millions of people),Millions of people,,Tracking SDG7/WBG,4.206627,4.259578,4.311514,4.774411,4.404391,4.441829,4.472618,5.093772,4.521463,5.099393,5.142525,4.603736,5.479497,4.672963,5.670811,5.045144,5.006967,4.810778,4.841556,4.961606,4.901656,5.096292,4.961158,5.329625,4.726184,5.058113,4.635814,,
Senegal,West Africa,Electricity,Access,Electricity access,Population without access to electricity-Urban (millions of people),Millions of people,,Tracking SDG7/WBG,1.450223,1.453541,1.4551,1.346995,1.449853,1.441729,1.429704,1.141474,1.395907,1.054728,1.011286,1.331981,1.091319,1.28159,1.253345,0.906776,0.7829711,1.152035,1.111576,0.8745707,1.019455,0.6896035,0.9100302,0.7421129,0.9467991,0.8578001,0.8353087,,
Senegal,West Africa,Social and Economic,Population,Population,Population; Total (millions of people),Millions of people,,AfDB Data portal,7.514201,7.749559,7.990736,8.234147,8.475136,8.710746,8.939438,9.163184,9.386923,9.617641,9.884052,10.1345,10.39686,10.67099,10.95594,11.25127,11.55676,11.87356,12.20396,12.55092,12.91623,13.30091,13.70351,14.12032,14.54611,14.97699,15.41161,15.851,16.295
Senegal,West Africa,Social and Economic,Population,Population,Rural population (millions of people),Millions of people,,AfDB Data portal,4.591105,4.72386,4.859474,4.995779,5.129876,5.259989,5.385175,5.506704,5.62754,5.751925,5.882961,6.021837,6.167937,6.320665,6.477106,6.636338,6.797925,6.962319,7.13037,7.303267,7.481605,7.665523,7.853956,8.044816,8.235355,8.423492,8.608351,8.442,8.605
Senegal,West Africa,Social and Economic,Population,Population,Urban population (millions of people),Millions of people,,AfDB Data portal,2.923005,3.025746,3.131494,3.238807,3.34589,3.451539,3.555123,3.657346,3.760243,3.866639,3.978718,4.097281,4.222113,4.35287,4.490462,4.634488,4.785,4.942655,5.108421,5.28356,5.468959,5.665214,5.872065,6.088464,6.312816,6.543954,6.781585,6.544,6.827
Senegal,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,58.7219,,,,58.72186,,,,66.49508,15.349,NULL,NULL,NULL,20.20143,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,94.9424,,,,94.86186,,,,97.31036,2.5459,NULL,NULL,NULL,1.339059,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,92.9672,,,,94.38821,,,,96.94724,5.0537,NULL,NULL,NULL,6.420417,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,62.5584,,,,80.87465,,,,90.90107,11.2694,NULL,NULL,NULL,24.0413,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,33.2376,,,,20.48246,,,,39.07268,31.818,NULL,NULL,NULL,37.50524,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,2.96027,,,,8.0603,26.0972,NULL,NULL,NULL,31.71519,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,85.1787,,,,85.17871,,,,92.34582,7.4163,NULL,NULL,NULL,9.852089,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of charcoal/wood for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,24.3191,,,,24.31908,,,,30.30316,26.7691,NULL,NULL,NULL,33.62689,NULL,NULL,,
Senegal,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.19154,,,,0.19154,,,,0.12123,,0.8683,NULL,NULL,NULL,0.8516645,NULL,,
Senegal,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.05399,,,,0.05404,,,,0.00644,,0.264,NULL,NULL,NULL,0,NULL,,
Senegal,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.11533,,,,0.1153,,,,0,,0.0876,NULL,NULL,NULL,0.1015124,NULL,,
Senegal,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.15798,,,,0.03566,,,,0.08472,,0.2364,NULL,NULL,NULL,0.28353,NULL,,
Senegal,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.34713,,,,0.30376,,,,0.19524,,0.9372,NULL,NULL,NULL,2.455034,NULL,,
Senegal,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.28465,,,,0.44898,,,,0.32051,,2.8187,NULL,NULL,NULL,1.419566,NULL,,
Senegal,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.1927,,,,0.1927,,,,0.02253,,0.3601,NULL,NULL,NULL,0.8823952,NULL,,
Senegal,West Africa,Electricity,Usage,Electricity usage,Usage of electricity for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.19003,,,,0.19003,,,,0.25942,,1.5999,NULL,NULL,NULL,0.8117998,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,0,,,,,,,,0,0,NULL,NULL,NULL,0,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0,,,,,,,,0,0,NULL,NULL,NULL,0,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0,,,,,,,,0,0,NULL,NULL,NULL,0,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0,,,,,,,,0,0,NULL,NULL,NULL,0,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0,,,,,,,,0,0,NULL,NULL,NULL,0,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0,,,,,,,,0,0,NULL,NULL,NULL,0,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,0,,,,,,,,0,0,NULL,NULL,NULL,0,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of kerosene/gasoline/gasoil/paraffin for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,0,,,,,,,,0,0,NULL,NULL,NULL,0,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,38.468,,,,38.46795,,,,31.46936,17.2526,NULL,NULL,NULL,18.42432,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.23484,,,,0.06031,,,,0.07735,0.4395,NULL,NULL,NULL,0.4368125,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,3.11605,,,,1.82522,,,,0.66783,0.9324,NULL,NULL,NULL,0.6530584,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,34.6039,,,,16.00926,,,,7.08859,2.5332,NULL,NULL,NULL,4.645184,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,65.0993,,,,78.18228,,,,59.29141,16.6985,NULL,NULL,NULL,22.29072,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,89.7182,,,,96.30713,,,,90.40629,65.7246,NULL,NULL,NULL,64.13552,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,10.6448,,,,10.64476,,,,5.40834,1.7259,NULL,NULL,NULL,2.823193,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of LPG for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,74.6474,,,,74.64744,,,,67.95568,39.6052,NULL,NULL,NULL,38.66256,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-National (% of population),% of population,,AIKP Database,,,,,,,,,,,,2.61865,,,,2.61865,,,,1.91433,66.5301,NULL,NULL,NULL,60.52258,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 1 (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,5.0238,,,,2.60585,96.7507,NULL,NULL,NULL,98.22413,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 2 (% of population),% of population,,AIKP Database,,,,,,,,,,,,3.80145,,,,3.67127,,,,2.38493,93.9263,NULL,NULL,NULL,92.82501,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 3 (% of population),% of population,,AIKP Database,,,,,,,,,,,,2.67977,,,,3.08043,,,,1.92562,85.961,NULL,NULL,NULL,71.02998,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 4 (% of population),% of population,,AIKP Database,,,,,,,,,,,,1.31597,,,,1.0315,,,,1.44068,50.5463,NULL,NULL,NULL,37.749,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Quintile 5 (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.50872,,,,0.28361,,,,1.21291,5.3595,NULL,NULL,NULL,2.729729,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Rural (% of population),% of population,,AIKP Database,,,,,,,,,,,,0.84345,,,,3.98383,,,,2.22331,90.4978,NULL,NULL,NULL,86.44232,NULL,NULL,,
Senegal,West Africa,Energy,Access,Energy access,Usage of residual/dung/other fuel for cooking-Urban (% of population),% of population,,AIKP Database,,,,,,,,,,,,,,,,0.84345,,,,1.48174,32.0259,NULL,NULL,NULL,26.89875,NULL,NULL,,
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity export (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity final consumption (GWh),GWh,,AFREC Database,,,,,,,,,,,132.165,133.65,152.2125,155.925,157.41,161.1225,175.9725,189.3375,187.8525,192.3075,210.1275,315.2894,322.8661,304.0104,311,483,501.591,524,551
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity final consumption per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,1628.631,1618.685,1807.685,1814.981,1799.3,1815.588,1962.686,2097.202,2071.461,2112.48,2298.862,3433.253,3498.576,3277.21,3334.978,5152.439,5323.163,5531.102,5785.688
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity generated from biofuels and waste (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14.13067,14.37911,14.7386,15.2074
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity generated from fossil fuels (GWh),GWh,,AFREC Database,,,,,,,,,,,178,180,205,210,212,217,237,255,253,259,283,400,404,408.04,412,423.2971,435.2985,448.0287,461.5185
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity generated from geothermal energy (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity generated from hydropower (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity generated from nuclear power (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity generated from renewable sources (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.7008,1.0512,1.4016,18,18.14974,18.42625,18.8292,19.3418
Seychelles,East Africa,Electricity,Supply,Electricity supply,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.7008,1.0512,1.4016,4,4.019076,4.047141,4.0905,4.1344
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity generation per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,2193.442,2180.048,2434.593,2444.418,2423.3,2445.236,2643.349,2824.515,2789.846,2845.091,3096.111,4363.316,4389.134,4413.751,4611.063,4709.169,4815.18,4927.937,5049.198
Seychelles,East Africa,Electricity,Supply,Electricity supply,"Electricity generation, Total (GWh)",GWh,,AFREC Database,,,,,,,,,,,178,180,205,210,212,217,237,255,253,259,283,400.7008,405.0512,409.4416,430,441.4469,453.7248,466.8579,480.8604
Seychelles,East Africa,Electricity,Supply,Electricity supply,Electricity import (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,East Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Bioenergy (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,East Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Geothermal (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,East Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Hydropower (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,East Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Solar (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,1.4,2,2.6,3.5
Seychelles,East Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Total renewable energy (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,7,7.4,8,8.6,9.5
Seychelles,East Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Wind (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6
Seychelles,East Africa,Energy,Access,Energy access,Energy: Population without access to clean cooking fuels (millions of people),Millions of people,,Tracking SDG7/WBG,,,,,,,,,,,0.02,,,,,0.01,,,,,0.01,NULL,NULL,NULL,0.01,NULL,0.01,,
Seychelles,East Africa,Energy,Efficiency,Energy efficiency,National energy intensity (MJ/USD PPP 2011),MJ/USD PPP 2011,,Tracking SDG7/WBG,2.227835,2.463136,2.309107,2.319059,2.566981,2.547274,2.828038,3.655773,4.24294,4.894436,5.368403,6.050066,5.101758,5.511283,7.688658,6.534536,6.343116,5.026756,5.545059,4.263072,3.344256,2.257512,2.75158,2.054693,2.568037,2.641403,NULL,,
Seychelles,East Africa,Electricity,Access,Electricity access,Population access to electricity-National (% of population),% of population,,Tracking SDG7/WBG,89.54559,90.01955,90.49301,90.96341,90,91.8828,92.32567,92,93.16246,93.55026,93.91512,94.26156,96.1,94.92347,95.25106,95.58449,99,96.29314,96.67896,97.08582,97,97.9506,98.40927,98,99.29889,99.67832,100,99,
Seychelles,East Africa,Electricity,Access,Electricity access,Population access to electricity-Rural (% of population),% of population,,Tracking SDG7/WBG,79.39678,80.32155,81.24026,82.1499,80.22097,83.91977,84.76913,84.0891,86.36849,87.10758,87.80091,88.45859,92.12845,89.71512,90.33966,90.97866,97.94735,92.35346,93.11353,93.92357,93.7095,95.68817,96.67863,95.88367,98.81708,99.8388,100,99,
Seychelles,East Africa,Electricity,Access,Electricity access,Population access to electricity-Urban (% of population),% of population,,Tracking SDG7/WBG,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99877,99.98843,99.9492,99.85939,99.71667,99.541,99.35408,99,
Seychelles,East Africa,Electricity,Access,Electricity access,Population without access to electricity-National (millions of people),Millions of people,,Tracking SDG7/WBG,0.00726655,0.007030126,0.00672743,0.006529208,0.0074205,0.006112578,0.005864494,0.00618552,0.005391127,0.005186234,0.004936728,0.004659729,0.003265197,0.004202403,0.003916688,0.003658605,0.000846,0.003152057,0.002887841,0.002544018,0.0026931,0.001792016,0.001404661,0.00179898,0.000640528,0.000300509,0,,
Seychelles,East Africa,Electricity,Access,Electricity access,Population without access to electricity-Rural (millions of people),Millions of people,,Tracking SDG7/WBG,0.00726655,0.007030126,0.00672743,0.006529208,0.0074205,0.006112578,0.005864494,0.00618552,0.005391127,0.005186234,0.004936728,0.004659729,0.003265197,0.004202403,0.003916688,0.003658605,0.000846,0.003152057,0.002887841,0.002544018,0.002692523,0.001786692,0.001380926,0.001731655,0.00050189,6.94E-05,0,,
Seychelles,East Africa,Electricity,Access,Electricity access,Population without access to electricity-Urban (millions of people),Millions of people,,Tracking SDG7/WBG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77E-07,5.32E-06,2.37E-05,6.73E-05,0.000138638,0.000231065,0.000331538,,
Seychelles,East Africa,Social and Economic,Population,Population,Population; Total (millions of people),Millions of people,,AfDB Data portal,0.070627,0.071496,0.072706,0.074111,0.075493,0.076703,0.077678,0.078474,0.079213,0.080066,0.081151,0.082567,0.084203,0.08591,0.087484,0.088744,0.089659,0.090281,0.090686,0.091034,0.091405,0.091834,0.092285,0.092765,0.093254,0.093742,0.094228,0.094,0.095
Seychelles,East Africa,Social and Economic,Population,Population,Rural population (millions of people),Millions of people,,AfDB Data portal,0.035253,0.035657,0.036229,0.036892,0.037535,0.038078,0.038491,0.038803,0.03907,0.039381,0.039791,0.040319,0.04093,0.041569,0.042154,0.042628,0.042974,0.043211,0.043356,0.04344,0.043489,0.043503,0.043478,0.043419,0.043333,0.043233,0.043125,0.041,0.041
Seychelles,East Africa,Social and Economic,Population,Population,Urban population (millions of people),Millions of people,,AfDB Data portal,0.034221,0.03465,0.03526,0.035981,0.036704,0.037355,0.0379,0.03837,0.038821,0.039339,0.039983,0.040774,0.041681,0.042649,0.043597,0.044466,0.045236,0.045923,0.046546,0.047137,0.047719,0.048296,0.048861,0.049419,0.049973,0.050521,0.051063,0.053,0.054
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity export (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity final consumption (GWh),GWh,,AFREC Database,,,,,,,,,,,46.6983,68.7357,77.6556,70.8345,58.7664,40.9266,20.4633,29.9079,71.3592,68.211,101.7918,103.8906,85.5261,78.705,113.8331,130,133.022,137,141
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity final consumption per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,10.23121,14.50381,15.66516,13.6232,10.80325,7.23292,3.498782,4.971875,11.57419,10.80954,15.76037,15.71316,12.64038,11.37014,16.08002,17.96318,17.98521,18.12838,18.26489
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity generated from biofuels and waste (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11.08067,11.23358,11.4537,11.7385
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity generated from fossil fuels (GWh),GWh,,AFREC Database,,,,,,,,,,,74,116,132,119,96,60,35,39,40,42,45,45,45,45,142,152.1767,163.8483,177.2552,192.6989
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity generated from geothermal energy (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity generated from hydropower (GWh),GWh,,AFREC Database,,,,,,,,,,,15,15,16,16,16,18,4,18,20,239,253,257,268.308,287.0896,145,188.668,202.7461,219.4027,240.7855
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity generated from nuclear power (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity generated from renewable sources (GWh),GWh,,AFREC Database,,,,,,,,,,,15,15,16,16,16,18,4,18,20,239,253,257,268.308,287.0896,172,199.7486,213.9796,230.8565,252.5241
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity generation per capita (KWh),KWh per capita,,AFREC Database,,,,,,,,,,,19.49917,27.64211,29.85547,25.96379,20.58939,13.78487,6.668158,9.475653,9.731772,44.53065,46.13917,45.67666,46.30553,47.97541,44.35553,48.62845,51.08414,54.00296,57.6734
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,"Electricity generation, Total (GWh)",GWh,,AFREC Database,,,,,,,,,,,89,131,148,135,112,78,39,57,60,281,298,302,313.308,332.0896,314,351.9253,377.828,408.1118,445.223
Sierra Leone,West Africa,Electricity,Supply,Electricity supply,Electricity import (GWh),GWh,,AFREC Database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Bioenergy (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,33.8,33.8
Sierra Leone,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Geothermal (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Hydropower (MW),MW,,IRENA database,,,,,,,,,,,4,4,4,4,4,4,4,4,29,29,54,54,54,54,56,56,56,60.9,60.9
Sierra Leone,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Solar (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,4.2
Sierra Leone,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Total renewable energy (MW),MW,,IRENA database,,,,,,,,,,,4,4,4,4,4,4,4,4,29,29,54,54,54,54,88,88,88,98.5,98.9
Sierra Leone,West Africa,Electricity,Technical,Electricity technical indicators,Electricity installed capacity in Wind (MW),MW,,IRENA database,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,West Africa,Electricity,Quality,Electricity quality indicators,Electricity: Firms that find power a constraint for business (% of firms),%,,AIKP Database,,,,,,,,,,,,,,,,,,,,53.38,,NULL,NULL,NULL,NULL,NULL,NULL,,
Sierra Leone,West Africa,Electricity,Affordability,Electricity affordability,Electricity: Household spending (national; 2002 USD),2002 USD,,AIKP Database,,,,,,,,,,,,,,8.65556,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,,
